,SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
17666,9.0,24.1,9,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,0.07242799999999999,0.11437,0.129613,0.041942,23.00207,1507450.0,65535.2,0.131248,0.129613,0.0,0.129613,0.0,9.129613,Smurf
18216,4.0,24.4,36476,4,21,ping,65535,-------,0,-1,210,13762400,client-4,switch1,35.0,35.0,35.015243,0.0,23.134926,1516150.0,65535.2,0.131248,0.077185,35.0,35.077185,0.0,9.077185,Smurf
18273,8.0,24.9,55791,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,53.015243000000005,53.051942000000004,53.067184999999995,0.036699,23.028518,1509180.0,65535.2,0.131248,0.119128,53.0,53.119128,0.0,9.119128,Smurf
18437,11.0,24.11,110645,23,24,tcp,1540,-------,12,3458,16103,24798600,Router,server1,11.651677000000001,11.651677000000001,11.6618,0.0,328.522879,505925.0,1540.0,0.236498,0.0,11.63143,11.6618,1.0,50.016373,Smurf
18613,13.0,24.13,438354,22,23,tcp,1540,-------,14,12565,16103,24798600,Switch2,Router,39.261219,39.261219,39.271343,0.0,328.460131,505828.0,1540.0,0.236498,0.000724,39.251096000000004,39.28219,1.0,50.025737,Smurf
19104,9.1,24.29,547816,9,21,cbr,1000,-------,30,2831,6250,6250000,clien-9,Switch1,47.648,47.648,47.65808,0.0,124.940828,124941.0,1000.0,0.059605,0.001509,47.648,47.679749,25.0,75.02368,Smurf
19127,7.1,24.27,517248,7,21,cbr,1000,-------,28,2538,6250,6250000,clien-7,Switch1,45.303999999999995,45.303999999999995,45.31408,0.0,124.941627,124942.0,1000.0,0.059605,0.001286,45.303999999999995,45.335526,25.0,75.02336,Smurf
19667,3.0,24.3,308755,3,21,tcp,1540,-------,4,9302,16091,24780100,clien-3,Switch1,29.310187,29.310187,29.32031,0.0,328.240918,505490.0,1540.0,0.236321,0.0,29.310187,29.340557,1.0,50.02192,Smurf
19714,1.0,24.1,305920,23,24,tcp,1540,-------,2,9224,16091,24780100,Router,server1,29.114321999999998,29.114321999999998,29.124445,0.0,328.29785499999997,505578.0,1540.0,0.236321,0.0,29.094075,29.124445,1.0,50.013418,Smurf
19978,2.0,24.16,30064,2,21,ping,65535,-------,0,-1,210,13762400,client-2,switch1,29.0,29.0,29.015242999999998,0.0,23.188498000000003,1519660.0,65535.2,0.131248,0.056214,29.0,29.056214,0.0,9.056214,Smurf
20119,8.0,24.9,25768,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,25.015242999999998,25.051942,25.067185000000002,0.036699,23.028518,1509180.0,65535.2,0.131248,0.119128,25.0,25.119128,0.0,9.119128,Smurf
20396,15.1,24.35,614088,23,24,cbr,1000,-------,36,4884,6250,6250000,Router,server1,64.09255999999999,64.09304,64.10311999999999,0.00047999999999999996,124.942227,124942.0,1000.0,0.059605,0.00088,64.072,64.10311999999999,25.0,75.02311999999999,Smurf
20579,20.0,25.0,65229,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,61.922605000000004,61.922605000000004,61.932607999999995,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.891965,61.963248,1.201267,75.999728,Smurf
21047,24.1,10.0,155817,22,10,ack,55,-------,11,4862,16103,885665,Switch2,clien-10,15.906379000000001,15.906379000000001,15.916382,0.0,328.561918,18070.9,55.0,0.008445999999999999,0.0,15.886373,15.916382,1.0300129999999998,50.040562,Smurf
21114,1.0,24.1,13923,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,14.030485999999998,14.030485999999998,14.045728,0.0,23.215379000000002,1521430.0,65535.2,0.131248,0.045728,14.0,14.045728,0.0,9.045728,Smurf
21201,0.0,24.0,133034,23,24,tcp,1540,-------,1,4161,16091,24780100,Router,server1,13.762607999999998,13.762607999999998,13.772731,0.0,328.316229,505606.0,1540.0,0.236321,0.0,13.742362,13.772731,1.0,50.010675,Smurf
21373,24.2,2.0,571571,24,23,ack,55,-------,3,15910,16091,885005,server1,Router,49.469659,49.469659,49.479663,0.0,328.26412,18054.5,55.0,0.008440000000000001,0.0,49.469659,49.499669,1.030022,50.048477,Smurf
21477,5.0,24.5,20337,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,20.051457,20.072428,20.087671,0.020971,23.108231,1514400.0,65535.2,0.131248,0.087671,20.0,20.087671,0.0,9.087671,Smurf
21611,24.8,8.0,150906,21,8,ack,55,-------,9,4693,16088,884840,Switch1,clien-8,15.444416,15.444416,15.454419,0.0,328.113525,18046.2,55.0,0.008438,0.0,15.42441,15.454419,1.030054,50.061864,Smurf
21724,10.0,24.11,25770,10,22,ping,65535,-------,0,-1,210,13762400,client-10,switch2,25.0,25.0,25.015242999999998,0.0,23.201929999999997,1520540.0,65535.2,0.131248,0.050970999999999995,25.0,25.050971,0.0,9.050971,Smurf
21837,15.0,24.15,209034,23,24,tcp,1540,-------,16,6526,16092,24781700,Router,server1,20.91647,20.91647,20.926593,0.0,328.205808,505437.0,1540.0,0.236337,0.0,20.896223000000003,20.926593,1.0,50.030211,Smurf
21895,8.0,24.8,175592,23,24,tcp,1540,-------,9,5474,16088,24775500,Router,server1,17.769322,17.769322,17.779445000000003,0.0,328.11323,505294.0,1540.0,0.23627800000000002,0.0,17.749075,17.779445000000003,1.0,50.031853999999996,Smurf
22559,17.0,24.19,62119,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,59.015243000000005,59.051942000000004,59.067184999999995,0.036699,23.015288,1508310.0,65535.2,0.131248,0.12437000000000001,59.0,59.12436999999999,0.0,9.124369999999999,Smurf
22580,2.0,24.16,10714,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,11.035728,11.040971,11.056214,0.005243,23.188498000000003,1519660.0,65535.2,0.131248,0.056214,11.0,11.056214,0.0,9.056214,Smurf
22680,15.0,24.17,49388,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,47.0567,47.088156,47.103398999999996,0.031456,23.068307,1511790.0,65535.2,0.131248,0.103399,47.0,47.103398999999996,0.0,9.103399000000001,Smurf
22857,15.0,24.17,32223,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,31.0567,31.088156,31.103399,0.031456,23.068307,1511790.0,65535.2,0.131248,0.103399,31.0,31.103399,0.0,9.103399000000001,Smurf
22921,1.0,24.1,478530,23,24,tcp,1540,-------,2,13579,16091,24780100,Router,server1,42.354755,42.354755,42.364878999999995,0.0,328.29785499999997,505578.0,1540.0,0.236321,0.0,42.334509000000004,42.364878999999995,1.0,50.013418,Smurf
23034,24.8,8.0,343018,21,8,ack,55,-------,9,10145,16088,884840,Switch1,clien-8,31.958171999999998,31.958171999999998,31.968175,0.0,328.113525,18046.2,55.0,0.008438,0.0,31.938166,31.968175,1.030054,50.061864,Smurf
23246,24.4,4.0,38866,21,4,ack,55,-------,5,1207,16091,885005,Switch1,clien-4,4.8888940000000005,4.8888940000000005,4.898898,0.0,328.218006,18052.0,55.0,0.008440000000000001,0.0,4.868888,4.898898,1.030035,50.055377,Smurf
23276,2.0,24.2,118631,21,23,tcp,1540,-------,3,3709,16091,24780100,Switch1,Router,12.395178999999999,12.395178999999999,12.405302,0.0,328.26403999999997,505526.0,1540.0,0.236321,0.0,12.385056,12.415426,1.0,50.018467,Smurf
23812,24.14,14.0,198413,22,14,ack,55,-------,15,6187,16103,885665,Switch2,clien-14,19.918305,19.918305,19.928307999999998,0.0,328.43200099999996,18063.8,55.0,0.008445999999999999,0.0,19.898298999999998,19.928307999999998,1.030038,50.059974,Smurf
23814,15.0,24.15,423109,23,24,tcp,1540,-------,16,12179,16092,24781700,Router,server1,38.104206,38.10433,38.114453000000005,0.000124,328.205808,505437.0,1540.0,0.236337,0.000124,38.08396,38.114453000000005,1.0,50.030211,Smurf
23855,2.0,24.2,565126,21,23,tcp,1540,-------,3,15756,16091,24780100,Switch1,Router,48.985772999999995,48.985772999999995,48.995896,0.0,328.26403999999997,505526.0,1540.0,0.236321,0.0,48.97565,49.006019,1.0,50.018467,Smurf
23865,20.0,25.0,73104,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,69.265277,69.265277,69.295917,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.265277,69.33655999999999,1.201267,75.999728,Smurf
23894,2.0,24.16,18254,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,18.035728,18.040971,18.056214,0.005243,23.188498000000003,1519660.0,65535.2,0.131248,0.056214,18.0,18.056214,0.0,9.056214,Smurf
24092,6.1,24.26,584091,23,24,cbr,1000,-------,27,3395,6250,6250000,Router,server1,52.180640000000004,52.18112,52.1912,0.00047999999999999996,124.942027,124942.0,1000.0,0.059605,0.0009599999999999999,52.16,52.1912,25.0,75.0232,Smurf
24140,17.1,24.37,322247,17,22,cbr,1000,-------,38,668,6250,6250000,clien-17,Switch2,30.344,30.344,30.35408,0.0,124.941427,124941.0,1000.0,0.059605,0.0012720000000000001,30.344,30.375512,25.0,75.02344000000001,Smurf
24766,11.0,24.11,354932,22,23,tcp,1540,-------,12,10465,16103,24798600,Switch2,Router,32.861658,32.861658,32.871782,0.0,328.522879,505925.0,1540.0,0.236498,0.00105,32.851535,32.882954999999995,1.0,50.016373,Smurf
24938,18.0,24.2,18270,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,18.015242999999998,18.057185,18.072428,0.041942,22.988868,1506580.0,65535.2,0.131248,0.134856,18.0,18.134856,0.0,9.134856,Smurf
25083,2.0,24.16,20334,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,20.035728,20.040971,20.056214,0.005243,23.188498000000003,1519660.0,65535.2,0.131248,0.056214,20.0,20.056214,0.0,9.056214,Smurf
25241,24.0,0.0,202613,21,0,ack,55,-------,1,6316,16091,885005,Switch1,clien-0,20.312459,20.312459,20.322461999999998,0.0,328.316229,18057.4,55.0,0.008440000000000001,0.0,20.292453,20.322461999999998,1.03001,50.040684999999996,Smurf
25613,24.13,13.0,435201,22,13,ack,55,-------,14,12475,16103,885665,Switch2,clien-13,39.030011,39.030011,39.040014,0.0,328.46027799999996,18065.3,55.0,0.008445999999999999,0.0,39.010005,39.040014,1.030032,50.055747,Smurf
25806,24.5,5.0,169019,21,5,ack,55,-------,6,5269,16091,885005,Switch1,clien-5,17.148016000000002,17.148016000000002,17.158019,0.0,328.20485099999996,18051.3,55.0,0.008440000000000001,0.0,17.128009,17.158019,1.030042,50.057349,Smurf
25813,25.0,20.0,73718,25,23,tcp,576,-------,0,914417,7110,4092144,webcache,router,69.85265600000001,69.877215,69.916431,0.024559,95.145988,54761.052361,575.547679,0.039026,0.11303699999999998,69.85265600000001,69.965693,1.27255,75.999821,Smurf
26026,24.11,11.0,563560,23,22,ack,55,-------,12,15711,16103,885665,Router,Switch2,48.865875,48.865875,48.875878,0.0,328.52294700000004,18068.8,55.0,0.008445999999999999,0.0,48.855872,48.885882,1.030019,50.046382,Smurf
26063,9.0,24.1,20341,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,20.072428,20.11437,20.129613,0.041942,23.00207,1507450.0,65535.2,0.131248,0.129613,20.0,20.129613,0.0,9.129613,Smurf
26087,24.4,4.0,456826,21,4,ack,55,-------,5,13011,16091,885005,Switch1,clien-4,40.688534000000004,40.688534000000004,40.698538,0.0,328.218006,18052.0,55.0,0.008440000000000001,0.0,40.668528,40.698538,1.030035,50.055377,Smurf
26131,24.1,10.0,427799,24,23,ack,55,-------,11,12299,16103,885665,server1,Router,38.442949,38.442949,38.452952,0.0,328.561918,18070.9,55.0,0.008445999999999999,0.0,38.442949,38.472958,1.0300129999999998,50.040562,Smurf
26198,24.1,1.0,46889,23,21,ack,55,-------,2,1457,16091,885005,Router,Switch1,5.633514,5.633514,5.643517,0.0,328.297902,18056.4,55.0,0.008440000000000001,0.0,5.62351,5.653519999999999,1.030016,50.043427,Smurf
26382,11.0,24.12,41838,11,22,ping,65535,-------,0,-1,210,13762400,client-11,switch2,40.0,40.0,40.015243,0.0,23.175081,1518780.0,65535.2,0.131248,0.061457000000000005,40.0,40.061457,0.0,9.061457,Smurf
26511,4.0,24.4,47188,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,45.015243,45.030971,45.046214,0.015728,23.134926,1516150.0,65535.2,0.131248,0.077185,45.0,45.077185,0.0,9.077185,Smurf
26518,9.0,24.9,114232,23,24,tcp,1540,-------,10,3565,16085,24770900,Router,server1,11.987949,11.987949,11.998072,0.0,328.06386200000003,505218.0,1540.0,0.23623400000000003,0.0,11.967702000000001,11.998072,1.0,50.030088,Smurf
26562,24.5,5.0,397272,24,23,ack,55,-------,6,11511,16091,885005,server1,Router,36.102047999999996,36.102047999999996,36.112051,0.0,328.20485099999996,18051.3,55.0,0.008440000000000001,0.0,36.102047999999996,36.132058,1.030042,50.057349,Smurf
26865,4.0,24.4,20336,4,21,ping,65535,-------,0,-1,210,13762400,client-4,switch1,20.0,20.0,20.015242999999998,0.0,23.134926,1516150.0,65535.2,0.131248,0.077185,20.0,20.077185,0.0,9.077185,Smurf
27194,10.0,24.11,16078,10,22,ping,65535,-------,0,-1,210,13762400,client-10,switch2,16.0,16.0,16.015242999999998,0.0,23.201929999999997,1520540.0,65535.2,0.131248,0.050970999999999995,16.0,16.050971,0.0,9.050971,Smurf
27396,3.0,24.3,21428,3,21,ping,65535,-------,0,-1,210,13762400,client-3,switch1,21.0,21.0,21.015242999999998,0.0,23.16168,1517910.0,65535.2,0.131248,0.0667,21.0,21.0667,0.0,9.0667,Smurf
27422,16.1,24.36,633181,22,23,cbr,1000,-------,37,5832,6250,6250000,Switch2,Router,71.66608000000001,71.66656,71.67664,0.00047999999999999996,124.941827,124942.0,1000.0,0.059605,0.0010400000000000001,71.656,71.68728,25.0,75.02328,Smurf
27498,5.1,24.25,583786,5,21,cbr,1000,-------,26,3380,6250,6250000,clien-5,Switch1,52.04,52.04,52.05008,0.0,124.942427,124942.0,1000.0,0.059605,0.0008,52.04,52.07104,25.0,75.02304000000001,Smurf
27551,6.0,24.6,71765,6,21,ping,65535,-------,0,-1,210,13762400,client-6,switch1,68.0,68.0,68.015243,0.0,23.0816,1512660.0,65535.2,0.131248,0.098156,68.0,68.098156,0.0,9.098156,Smurf
27571,4.0,24.4,191547,4,21,tcp,1540,-------,5,5971,16091,24780100,clien-4,Switch1,19.246848,19.246848,19.256971,0.0,328.217832,505455.0,1540.0,0.236321,0.0,19.246848,19.277217999999998,1.0,50.025368,Smurf
28271,24.3,3.0,155944,21,3,ack,55,-------,4,4861,16091,885005,Switch1,clien-3,15.915496,15.915496,15.925498999999999,0.0,328.24105099999997,18053.3,55.0,0.008440000000000001,0.0,15.895489999999999,15.925498999999999,1.030029,50.051929,Smurf
28438,24.4,4.0,114272,23,21,ack,55,-------,5,3553,16091,885005,Router,Switch1,11.981707,11.981707,11.991710000000001,0.0,328.218006,18052.0,55.0,0.008440000000000001,0.0,11.971703999999999,12.001714,1.030035,50.055377,Smurf
28913,8.1,24.28,416188,23,24,cbr,1000,-------,29,1569,6250,6250000,Router,server1,37.572895,37.573738,37.583818,0.000843,124.94122800000001,124941.0,1000.0,0.059605,0.001578,37.552,37.583818,25.0,75.02351999999999,Smurf
28956,10.0,24.1,532148,10,22,tcp,1540,-------,11,14937,16103,24798600,clien-10,Switch2,46.447348999999996,46.447348999999996,46.457471999999996,0.0,328.561898,505985.0,1540.0,0.236498,0.0,46.447348999999996,46.477717999999996,1.0,50.010552000000004,Smurf
29003,2.0,24.16,31117,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,30.035728000000002,30.040971000000003,30.056214,0.005243,23.188498000000003,1519660.0,65535.2,0.131248,0.056214,30.0,30.056214,0.0,9.056214,Smurf
29390,24.13,13.0,87464,22,13,ack,55,-------,14,2726,16103,885665,Switch2,clien-13,9.470075,9.470075,9.480078,0.0,328.46027799999996,18065.3,55.0,0.008445999999999999,0.0,9.450069000000001,9.480078,1.030032,50.055747,Smurf
29421,12.0,24.12,64073,23,24,tcp,1540,-------,13,2008,16103,24798600,Router,server1,7.264322999999999,7.264322999999999,7.274446000000001,0.0,328.491489,505876.0,1540.0,0.236498,0.0,7.244077000000001,7.274446000000001,1.0,50.021057,Smurf
29514,24.9,9.0,74014,24,23,ack,55,-------,10,2299,16085,884675,server1,Router,8.182352,8.182352,8.192355000000001,0.0,328.064183,18043.5,55.0,0.008437,0.0,8.182352,8.212361999999999,1.030058,50.060097999999996,Smurf
29518,0.1,24.2,634129,0,21,cbr,1000,-------,21,5880,6250,6250000,clien-0,Switch1,72.04,72.04,72.05008000000001,0.0,124.944425,124944.0,1000.0,0.059605,0.0,72.04,72.07024,25.0,75.02224,Smurf
29768,14.0,24.14,162036,22,23,tcp,1540,-------,15,5051,16103,24798600,Switch2,Router,16.479651,16.479651,16.489774,0.0,328.431807,505785.0,1540.0,0.236498,0.0,16.469528,16.499898,1.0,50.029965000000004,Smurf
29848,15.0,24.15,48112,23,24,tcp,1540,-------,16,1506,16092,24781700,Router,server1,5.760634,5.760634,5.770757,0.0,328.205808,505437.0,1540.0,0.236337,0.0,5.740387,5.770757,1.0,50.030211,Smurf
30063,6.1,24.26,615329,23,24,cbr,1000,-------,27,4946,6250,6250000,Router,server1,64.58864,64.58912,64.5992,0.00047999999999999996,124.942027,124942.0,1000.0,0.059605,0.0009599999999999999,64.568,64.5992,25.0,75.0232,Smurf
30096,3.0,24.3,28972,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,28.015242999999998,28.025728000000004,28.040971000000003,0.010485,23.16168,1517910.0,65535.2,0.131248,0.0667,28.0,28.0667,0.0,9.0667,Smurf
30125,12.0,24.13,23621,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,23.040971,23.0567,23.071942,0.015729,23.148296,1517030.0,65535.2,0.131248,0.07194199999999999,23.0,23.071942,0.0,9.071942,Smurf
30152,5.0,24.5,21430,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,21.051457,21.072428,21.087671,0.020971,23.108231,1514400.0,65535.2,0.131248,0.087671,21.0,21.087671,0.0,9.087671,Smurf
30421,5.0,24.5,406096,21,23,tcp,1540,-------,6,11748,16091,24780100,Switch1,Router,36.786981,36.787535,36.797658,0.000554,328.204637,505434.0,1540.0,0.236321,0.0016,36.776858000000004,36.808827,1.0,50.027339000000005,Smurf
30534,24.0,0.0,501886,21,0,ack,55,-------,1,14151,16091,885005,Switch1,clien-0,44.146371,44.146371,44.156374,0.0,328.316229,18057.4,55.0,0.008440000000000001,0.0,44.126365,44.156374,1.03001,50.040684999999996,Smurf
30656,17.0,24.19,57,17,22,ping,65535,-------,0,-1,210,13762400,client-17,switch2,1.0,1.0,1.0152430000000001,0.0,23.015288,1508310.0,65535.2,0.131248,0.12437000000000001,1.0,1.12437,0.0,9.124369999999999,Smurf
31079,16.0,24.18,36488,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,35.061941999999995,35.098642,35.113884999999996,0.0367,23.041764999999998,1510050.0,65535.2,0.131248,0.11388499999999999,35.0,35.113884999999996,0.0,9.113885,Smurf
31121,6.0,24.6,376717,23,24,tcp,1540,-------,7,11008,16091,24780100,Router,server1,34.544468,34.544468,34.554590999999995,0.0,328.192835,505416.0,1540.0,0.236321,0.0,34.524221999999995,34.554590999999995,1.0,50.029102,Smurf
31488,5.0,24.5,40741,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,39.051457,39.072428,39.087671,0.020971,23.108231,1514400.0,65535.2,0.131248,0.087671,39.0,39.087671,0.0,9.087671,Smurf
31693,24.1,1.0,90431,23,21,ack,55,-------,2,2814,16091,885005,Router,Switch1,9.738437,9.738437,9.748439999999999,0.0,328.297902,18056.4,55.0,0.008440000000000001,0.0,9.728434,9.758443,1.030016,50.043427,Smurf
31954,24.7,7.0,476075,24,23,ack,55,-------,8,13502,16090,884950,server1,Router,42.144806,42.144806,42.15481,0.0,328.16776699999997,18049.2,55.0,0.008440000000000001,0.0,42.144806,42.174816,1.030051,50.059851,Smurf
32069,6.0,24.6,53643,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,51.015243,51.041457,51.0567,0.026213999999999998,23.0816,1512660.0,65535.2,0.131248,0.098156,51.0,51.098156,0.0,9.098156,Smurf
32368,24.12,12.0,500941,22,12,ack,55,-------,13,14139,16103,885665,Switch2,clien-12,44.073397,44.073397,44.0834,0.0,328.491596,18067.0,55.0,0.008445999999999999,0.0,44.05339,44.0834,1.030026,50.051066999999996,Smurf
32610,24.1,10.0,155168,24,23,ack,55,-------,11,4840,16103,885665,server1,Router,15.825501000000001,15.825501000000001,15.835504,0.0,328.561918,18070.9,55.0,0.008445999999999999,0.0,15.825501000000001,15.85551,1.0300129999999998,50.040562,Smurf
32633,11.0,24.11,568410,23,24,tcp,1540,-------,12,15850,16103,24798600,Router,server1,49.246117,49.247593,49.257717,0.0014759999999999999,328.522879,505925.0,1540.0,0.236498,0.0014759999999999999,49.22587,49.257717,1.0,50.016373,Smurf
32758,19.0,24.21,52564,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,50.015243,50.062428000000004,50.077671,0.047185000000000005,22.967447,1505180.0,65535.2,0.131248,0.144206,50.0,50.144206,0.0,9.143376,Smurf
32807,13.0,24.14,54742,13,22,ping,65535,-------,0,-1,210,13762400,client-13,switch2,52.0,52.0,52.015243,0.0,23.121571,1515280.0,65535.2,0.131248,0.082428,52.0,52.082428,0.0,9.082428,Smurf
32848,11.1,24.31,482514,11,22,cbr,1000,-------,32,2205,6250,6250000,clien-11,Switch2,42.64,42.64,42.650079999999996,0.0,124.943825,124944.0,1000.0,0.059605,0.00020800000000000001,42.64,42.670448,25.0,75.02248,Smurf
33006,10.0,24.11,58885,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,56.015243000000005,56.015243000000005,56.030485999999996,0.0,23.201929999999997,1520540.0,65535.2,0.131248,0.050970999999999995,56.0,56.050971,0.0,9.050971,Smurf
33105,9.0,24.9,185872,23,24,tcp,1540,-------,10,5791,16085,24770900,Router,server1,18.73724,18.73736,18.747483,0.00011999999999999999,328.06386200000003,505218.0,1540.0,0.23623400000000003,0.00011999999999999999,18.716994,18.747483,1.0,50.030088,Smurf
33464,15.0,24.15,370169,22,23,tcp,1540,-------,16,10848,16092,24781700,Switch2,Router,34.033695,34.033695,34.043818,0.0,328.205808,505437.0,1540.0,0.236337,0.0,34.023571999999994,34.053940999999995,1.0,50.030211,Smurf
33910,8.0,24.9,51527,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,49.067184999999995,49.103885,49.119128,0.0367,23.028518,1509180.0,65535.2,0.131248,0.119128,49.0,49.119128,0.0,9.119128,Smurf
34046,0.1,24.2,525069,0,21,cbr,1000,-------,21,2613,6250,6250000,clien-0,Switch1,45.903999999999996,45.903999999999996,45.91408,0.0,124.944425,124944.0,1000.0,0.059605,2.2e-05,45.903999999999996,45.934262,25.0,75.02224,Smurf
34092,24.1,1.0,64825,21,1,ack,55,-------,2,2016,16091,885005,Switch1,clien-1,7.333888000000001,7.333888000000001,7.343891,0.0,328.297902,18056.4,55.0,0.008440000000000001,0.0,7.313882,7.343891,1.030016,50.043427,Smurf
