,SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
33822,20.0,25.0,77278,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,73.314093,73.314093,73.324096,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,73.28345300000001,73.354736,1.201267,75.999728,SIDDOS
33922,20.0,25.0,59761,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,56.802427,56.802427,56.83306700000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.802427,56.873709999999996,1.201267,75.999728,SIDDOS
34821,20.0,25.0,68243,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,64.757504,64.757504,64.78814399999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.716861,64.78814399999999,1.201267,75.999728,SIDDOS
34931,20.0,25.0,58662,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,55.753725,55.753725,55.784365,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,55.753725,55.825008,1.201267,75.999728,SIDDOS
35330,20.0,25.0,60433,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,57.471807999999996,57.471807999999996,57.502448,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.431165,57.502448,1.201267,75.999728,SIDDOS
35368,20.0,25.0,79080,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,75.26788499999999,75.26788499999999,75.277888,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,75.237245,75.30852800000001,1.201267,75.999728,SIDDOS
35507,20.0,25.0,68249,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,64.744509,64.744509,64.775149,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.744509,64.815792,1.201267,75.999728,SIDDOS
35523,20.0,25.0,79188,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,75.734909,75.734909,75.765549,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,75.734909,75.80619200000001,1.201267,75.999728,SIDDOS
35705,20.0,25.0,63233,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,60.098496,60.098496,60.129135999999995,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,60.057853,60.129135999999995,1.201267,75.999728,SIDDOS
36047,20.0,25.0,67095,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,63.643133,63.643133,63.673773,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,63.643133,63.714416,1.201267,75.999728,SIDDOS
36164,20.0,25.0,76070,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,72.10380500000001,72.10380500000001,72.134445,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.10380500000001,72.175088,1.201267,75.999728,SIDDOS
36282,20.0,25.0,71402,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,67.731546,67.731546,67.74154899999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.700906,67.772189,1.201267,75.999728,SIDDOS
36344,20.0,25.0,62910,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,59.775149,59.775149,59.785152000000004,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,59.744508999999994,59.815792,1.201267,75.999728,SIDDOS
36863,20.0,25.0,59279,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,56.323195,56.323195,56.353835,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.323195,56.394478,1.201267,75.999728,SIDDOS
37026,20.0,25.0,73370,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,69.517101,69.517101,69.52710400000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.486461,69.557744,1.201267,75.999728,SIDDOS
37107,20.0,25.0,61002,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,57.977901,57.977901,57.987904,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.947261,58.01854399999999,1.201267,75.999728,SIDDOS
37679,20.0,25.0,66069,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,62.76132,62.76132,62.771322999999995,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.73068000000001,62.801963,1.201267,75.999728,SIDDOS
37688,20.0,25.0,60242,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,57.277485,57.277485,57.287488,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.24684499999999,57.318128,1.201267,75.999728,SIDDOS
38023,20.0,25.0,69825,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,66.209981,66.209981,66.24062099999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.209981,66.28126400000001,1.201267,75.999728,SIDDOS
38560,20.0,25.0,74008,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,70.122365,70.122365,70.15300500000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,70.122365,70.193648,1.201267,75.999728,SIDDOS
38720,20.0,25.0,66800,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,63.388864,63.388864,63.419504,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,63.348220999999995,63.419504,1.201267,75.999728,SIDDOS
40040,20.0,25.0,59782,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,56.86993100000001,56.86993100000001,56.879934,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.839291,56.910574,1.201267,75.999728,SIDDOS
40207,20.0,25.0,66349,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,63.020155,63.020155,63.050794999999994,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.979512,63.050794999999994,1.201267,75.999728,SIDDOS
40355,20.0,25.0,58186,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,55.342783999999995,55.342783999999995,55.373424,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,55.302141000000006,55.373424,1.201267,75.999728,SIDDOS
40362,20.0,25.0,77889,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,73.895488,73.895488,73.926128,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,73.854845,73.926128,1.201267,75.999728,SIDDOS
40572,20.0,25.0,76760,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,72.844864,72.844864,72.875504,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.804221,72.875504,1.201267,75.999728,SIDDOS
41643,20.0,25.0,71343,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,67.657818,67.657818,67.66782099999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.627178,67.698461,1.201267,75.999728,SIDDOS
42060,20.0,25.0,57899,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,55.063759,55.063759,55.094398999999996,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,55.063759,55.135043,1.201267,75.999728,SIDDOS
42281,20.0,25.0,66216,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,62.909563,62.909563,62.940203000000004,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.868919999999996,62.940203000000004,1.201267,75.999728,SIDDOS
42304,20.0,25.0,60715,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,57.689213,57.689213,57.719853,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.689213,57.760495999999996,1.201267,75.999728,SIDDOS
42487,20.0,25.0,58046,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,55.165135,55.165135,55.195775,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,55.165135,55.236419,1.201267,75.999728,SIDDOS
42634,20.0,25.0,63654,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,60.434943999999994,60.434943999999994,60.465584,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,60.394301,60.465584,1.201267,75.999728,SIDDOS
43077,20.0,25.0,72150,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,68.407005,68.407005,68.417008,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,68.376365,68.447648,1.201267,75.999728,SIDDOS
43759,15.1,24.35,601529,23,24,cbr,1000,-------,36,4260,6250,6250000,Router,server1,59.100559999999994,59.101040000000005,59.11111999999999,0.00047999999999999996,124.942227,124942.0,1000.0,0.059605,0.00088,59.08,59.11111999999999,25.0,75.02311999999999,SIDDOS
43778,20.0,25.0,59919,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,57.00895799999999,57.00895799999999,57.039598,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.968315000000004,57.039598,1.201267,75.999728,SIDDOS
44085,20.0,25.0,77891,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,73.90470400000001,73.90470400000001,73.935344,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,73.86406099999999,73.935344,1.201267,75.999728,SIDDOS
44829,20.0,25.0,56772,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,53.997741000000005,53.997741000000005,54.028381,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.10597000000000001,53.997741000000005,54.103711,1.201267,75.999728,SIDDOS
45640,20.0,25.0,59717,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,56.737915,56.737915,56.768555000000006,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.737915,56.809197999999995,1.201267,75.999728,SIDDOS
47077,20.0,25.0,59491,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,56.562810999999996,56.562810999999996,56.593451,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.562810999999996,56.634094,1.201267,75.999728,SIDDOS
47217,20.0,25.0,64755,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,61.449597,61.449597,61.480237,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.449597,61.520880000000005,1.201267,75.999728,SIDDOS
48059,20.0,25.0,78333,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,74.337856,74.337856,74.368496,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,74.297213,74.368496,1.201267,75.999728,SIDDOS
48442,20.0,25.0,71535,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,67.852141,67.852141,67.88278100000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.811498,67.88278100000001,1.201267,75.999728,SIDDOS
48474,20.0,25.0,73881,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,70.070061,70.070061,70.08006400000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,70.03942099999999,70.110704,1.201267,75.999728,SIDDOS
48650,20.0,25.0,64171,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,61.015552,61.015552,61.046192000000005,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,60.974909,61.046192000000005,1.201267,75.999728,SIDDOS
49721,20.0,25.0,65621,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,62.310522999999996,62.310522999999996,62.341163,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.26988000000001,62.341163,1.201267,75.999728,SIDDOS
50045,20.0,25.0,79206,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,75.858496,75.858496,75.889136,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,75.817853,75.889136,1.201267,75.999728,SIDDOS
50550,20.0,25.0,70117,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,66.53631999999999,66.53631999999999,66.56696,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.495677,66.56696,1.201267,75.999728,SIDDOS
50639,20.0,25.0,62420,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,59.287488,59.287488,59.318128,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,59.24684499999999,59.318128,1.201267,75.999728,SIDDOS
50843,20.0,25.0,69823,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,66.23140500000001,66.23140500000001,66.24140799999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.200765,66.272048,1.201267,75.999728,SIDDOS
51591,20.0,25.0,70780,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,67.11314899999999,67.11314899999999,67.143789,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.11314899999999,67.184432,1.201267,75.999728,SIDDOS
51786,20.0,25.0,57014,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,54.278271999999994,54.278271999999994,54.308912,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,54.237629000000005,54.308912,1.201267,75.999728,SIDDOS
51993,20.0,25.0,64969,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,61.698429000000004,61.698429000000004,61.729068999999996,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.698429000000004,61.769712,1.201267,75.999728,SIDDOS
52040,20.0,25.0,76439,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,72.527741,72.527741,72.55838100000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.527741,72.599024,1.201267,75.999728,SIDDOS
54019,20.0,25.0,69829,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,66.25905300000001,66.25905300000001,66.269056,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.228413,66.299696,1.201267,75.999728,SIDDOS
54369,20.0,25.0,72975,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,69.150509,69.150509,69.181149,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.072674,69.150509,69.22318299999999,1.201267,75.999728,SIDDOS
54426,20.0,25.0,78055,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,74.09824,74.09824,74.12888000000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,74.057597,74.12888000000001,1.201267,75.999728,SIDDOS
54759,20.0,25.0,76697,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,72.712061,72.712061,72.742701,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.712061,72.783344,1.201267,75.999728,SIDDOS
54795,20.0,25.0,64976,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,61.70764499999999,61.70764499999999,61.738285,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071806,61.70764499999999,61.779451,1.201267,75.999728,SIDDOS
54798,20.0,25.0,59207,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,56.326187,56.326187,56.33619,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.295547,56.36683000000001,1.201267,75.999728,SIDDOS
55186,17.1,24.37,537702,17,22,cbr,1000,-------,38,2734,6250,6250000,clien-17,Switch2,46.872,46.872,46.88208,0.0,124.941427,124941.0,1000.0,0.059605,0.00124,46.872,46.90348,25.0,75.02344000000001,SIDDOS
55202,20.0,25.0,73740,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,69.932608,69.932608,69.963248,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.891965,69.963248,1.201267,75.999728,SIDDOS
55251,14.1,24.34,633300,22,23,cbr,1000,-------,35,5838,6250,6250000,Switch2,Router,71.71408000000001,71.7144,71.72448,0.00032,124.942626,124943.0,1000.0,0.059605,0.00072,71.704,71.73496,25.0,75.02296,SIDDOS
55288,20.0,25.0,68209,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,64.698429,64.698429,64.729069,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.698429,64.769712,1.201267,75.999728,SIDDOS
55527,20.0,25.0,57627,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,54.854783,54.854783,54.864787,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,54.82414300000001,54.895427000000005,1.201267,75.999728,SIDDOS
56204,20.0,25.0,66944,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,63.527104,63.527104,63.55774399999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,63.486461,63.55774399999999,1.201267,75.999728,SIDDOS
56487,20.0,25.0,78241,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,74.21426899999999,74.21426899999999,74.24490899999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,74.21426899999999,74.285552,1.201267,75.999728,SIDDOS
56591,20.0,25.0,72011,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,68.228909,68.228909,68.25954899999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,68.228909,68.30019200000001,1.201267,75.999728,SIDDOS
56812,20.0,25.0,73257,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,69.43116500000001,69.43116500000001,69.461805,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.43116500000001,69.502448,1.201267,75.999728,SIDDOS
57926,20.0,25.0,60064,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,57.081899,57.081899,57.091902000000005,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.051258999999995,57.122542,1.201267,75.999728,SIDDOS
58569,20.0,25.0,76368,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,72.43936,72.43936,72.47,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.398717,72.47,1.201267,75.999728,SIDDOS
58904,20.0,25.0,79224,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,75.931437,75.931437,75.94144,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,75.900797,75.97208,1.201267,75.999728,SIDDOS
58975,20.0,25.0,67809,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,64.320573,64.320573,64.351213,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.320573,64.391856,1.201267,75.999728,SIDDOS
59584,20.0,25.0,75797,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,71.873405,71.873405,71.904045,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,71.873405,71.944688,1.201267,75.999728,SIDDOS
59850,20.0,25.0,66000,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,62.651515,62.651515,62.682155,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.610872,62.682155,1.201267,75.999728,SIDDOS
59994,9.0,24.9,526075,9,21,tcp,1540,-------,10,14765,16085,24770900,clien-9,Switch1,45.979929999999996,45.979929999999996,45.990053,0.0,328.06386200000003,505218.0,1540.0,0.23623400000000003,0.000123,45.979929999999996,46.010422999999996,1.0,50.030088,SIDDOS
60062,20.0,25.0,60709,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,57.661565,57.661565,57.692205,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.661565,57.732848,1.201267,75.999728,SIDDOS
60148,20.0,25.0,66867,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,63.458813,63.458813,63.489453000000005,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,63.458813,63.53009599999999,1.201267,75.999728,SIDDOS
60961,20.0,25.0,70919,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,67.27153299999999,67.27153299999999,67.302173,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.23089,67.302173,1.201267,75.999728,SIDDOS
61120,7.0,24.7,332815,23,24,tcp,1540,-------,8,9902,16090,24778600,Router,server1,31.174669,31.174669,31.184793,0.0,328.167486,505378.0,1540.0,0.23630700000000002,0.0,31.154422999999998,31.184793,1.0,50.029841999999995,SIDDOS
62610,20.0,25.0,60060,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,57.082685999999995,57.082685999999995,57.113326,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.04204300000001,57.113326,1.201267,75.999728,SIDDOS
62640,20.0,25.0,59620,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,56.685611,56.685611,56.695614,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.654970999999996,56.726254000000004,1.201267,75.999728,SIDDOS
64952,20.0,25.0,78045,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,74.04215699999999,74.04215699999999,74.05216,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,74.011517,74.0828,1.201267,75.999728,SIDDOS
65311,20.0,25.0,71379,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,67.685466,67.685466,67.69546899999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.654826,67.726109,1.201267,75.999728,SIDDOS
65580,20.0,25.0,64769,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,61.507884999999995,61.507884999999995,61.517888,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.477244999999996,61.548528000000005,1.201267,75.999728,SIDDOS
65984,20.0,25.0,61821,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,58.775149,58.775149,58.785152000000004,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.744508999999994,58.815792,1.201267,75.999728,SIDDOS
66208,20.0,25.0,61964,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,58.894957,58.894957,58.904959999999996,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.86431700000001,58.9356,1.201267,75.999728,SIDDOS
66767,20.0,25.0,74100,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,70.205309,70.205309,70.235949,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,70.205309,70.27659200000001,1.201267,75.999728,SIDDOS
66868,20.0,25.0,63353,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,60.144576,60.144576,60.175216000000006,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,60.103933,60.175216000000006,1.201267,75.999728,SIDDOS
66915,20.0,25.0,73257,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,69.471808,69.471808,69.502448,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.43116500000001,69.502448,1.201267,75.999728,SIDDOS
67066,20.0,25.0,62101,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,58.993341,58.993341,59.023981000000006,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.10973,58.993341,59.10307099999999,1.201267,75.999728,SIDDOS
67475,20.0,25.0,72168,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,68.453085,68.453085,68.463088,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,68.422445,68.493728,1.201267,75.999728,SIDDOS
67510,20.0,25.0,65863,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,62.512488,62.512488,62.522491,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.481848,62.55313100000001,1.201267,75.999728,SIDDOS
67566,20.0,25.0,62926,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,59.822016000000005,59.822016000000005,59.852656,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,59.781372999999995,59.852656,1.201267,75.999728,SIDDOS
68132,20.0,25.0,76124,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,72.177533,72.177533,72.208173,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.177533,72.248816,1.201267,75.999728,SIDDOS
