,SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
46349,10.0,24.11,33243,22,23,tcp,35971,-------,0,-1,210,7553910,switch2,router,32.015243,32.015243,32.030485999999996,0.0,23.201929999999997,834596.64162,35971.0,0.07203999999999999,0.050970999999999995,32.0,32.050971000000004,0.0,9.050971,HTTP-FLOOD
47712,20.0,25.0,64269,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,61.014765000000004,61.014765000000004,61.024768,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,60.984125,61.05540799999999,1.201267,75.999728,HTTP-FLOOD
48105,2.0,24.16,19347,2,21,tcp,61154,-------,0,-1,210,12842340,client-2,switch1,19.0,19.0,19.015242999999998,0.0,23.188498000000003,1418069.405162,61154.0,0.122474,0.056214,19.0,19.056214,0.0,9.056214,HTTP-FLOOD
48128,20.0,25.0,68872,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,65.379648,65.379648,65.410288,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,65.339005,65.410288,1.201267,75.999728,HTTP-FLOOD
49390,4.0,24.4,33237,23,24,tcp,44836,-------,0,-1,210,9415560,router,server1,32.046214,32.061941999999995,32.077185,0.015728,23.134926,1037277.526017,44836.0,0.089794,0.077185,32.0,32.077185,0.0,9.077185,HTTP-FLOOD
50372,4.0,24.4,51523,21,23,tcp,59844,-------,0,-1,210,12567240,switch1,router,49.015243,49.030971,49.046214,0.015728,23.134926,1384486.49003,59844.0,0.119851,0.077185,49.0,49.077185,0.0,9.077185,HTTP-FLOOD
50574,9.0,24.1,4311,21,23,tcp,48464,-------,0,-1,210,10177440,switch1,router,5.015243,5.057185,5.0724279999999995,0.041942,23.00207,1114772.334819,48464.0,0.09706000000000001,0.129613,5.0,5.129613,0.0,9.129613,HTTP-FLOOD
51565,13.0,24.14,49386,22,23,tcp,22840,-------,0,-1,210,4796400,switch2,router,47.015243,47.030971,47.046214,0.015728,23.121571,528096.6719470001,22840.0,0.045742000000000005,0.082428,47.0,47.082428,0.0,9.082428,HTTP-FLOOD
53384,4.0,24.4,46096,4,21,tcp,10274,-------,0,-1,210,2157540,client-4,switch1,44.0,44.0,44.015243,0.0,23.134926,237688.22603000002,10274.0,0.020576,0.077185,44.0,44.077185,0.0,9.077185,HTTP-FLOOD
53400,3.0,24.3,40739,23,24,tcp,64237,-------,0,-1,210,13489770,router,server1,39.040971,39.051457,39.0667,0.010486,23.16168,1487836.8094229999,64237.0,0.128648,0.0667,39.0,39.0667,0.0,9.0667,HTTP-FLOOD
53719,1.0,24.1,31116,1,21,tcp,38600,-------,0,-1,210,8106000,client-1,switch1,30.0,30.0,30.015242999999998,0.0,23.215379000000002,896113.612967,38600.0,0.077305,0.045728,30.0,30.045728000000004,0.0,9.045728,HTTP-FLOOD
53766,1.0,24.1,52546,21,23,tcp,3992,-------,0,-1,210,838320,switch1,router,50.015243,50.015243,50.030485999999996,0.0,23.215379000000002,92675.79126900001,3992.0,0.007995,0.045728,50.0,50.045728000000004,0.0,9.045728,HTTP-FLOOD
54286,12.0,24.13,54741,12,22,tcp,52695,-------,0,-1,210,11065950,client-12,switch2,52.0,52.0,52.015243,0.0,23.148296,1219799.465208,52695.0,0.10553299999999999,0.07194199999999999,52.0,52.071942,0.0,9.071942,HTTP-FLOOD
55654,8.0,24.9,58883,23,24,tcp,13715,-------,0,-1,210,2880150,router,server1,56.067184999999995,56.103885,56.119128,0.0367,23.028518,315836.119418,13715.0,0.027467000000000002,0.119128,56.0,56.119128,0.0,9.119128,HTTP-FLOOD
55897,20.0,25.0,68049,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,64.523325,64.523325,64.553965,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.523325,64.594608,1.201267,75.999728,HTTP-FLOOD
56331,16.0,24.18,52561,22,23,tcp,42456,-------,0,-1,210,8915760,switch2,router,50.015243,50.0467,50.061941999999995,0.031457,23.041764999999998,978261.1915770001,42456.0,0.08502699999999999,0.11388499999999999,50.0,50.113884999999996,0.0,9.113885,HTTP-FLOOD
56446,14.0,24.15,13936,14,22,tcp,7722,-------,0,-1,210,1621620,client-14,switch2,14.0,14.0,14.015243,0.0,23.094907,178338.869146,7722.0,0.015465000000000001,0.092914,14.0,14.092914000000002,0.0,9.092914,HTTP-FLOOD
57900,17.0,24.19,40753,23,24,tcp,59241,-------,0,-1,210,12440610,router,server1,39.067184999999995,39.109128000000005,39.12437,0.041943,23.015288,1363448.654537,59241.0,0.11864300000000001,0.12437000000000001,39.0,39.12437,0.0,9.124369999999999,HTTP-FLOOD
58516,8.0,24.9,55791,21,23,tcp,7698,-------,0,-1,210,1616580,switch1,router,53.015243000000005,53.051942000000004,53.067184999999995,0.036699,23.028518,177273.528785,7698.0,0.015416999999999998,0.119128,53.0,53.119128,0.0,9.119128,HTTP-FLOOD
58952,14.0,24.15,47198,23,24,tcp,55519,-------,0,-1,210,11658990,router,server1,45.051457,45.077671,45.092914,0.026213999999999998,23.094907,1282206.122262,55519.0,0.11118900000000001,0.092914,45.0,45.092914,0.0,9.092914,HTTP-FLOOD
59231,4.0,24.4,35383,21,23,tcp,29343,-------,0,-1,210,6162030,switch1,router,34.015243,34.030971,34.046214,0.015728,23.134926,678848.123069,29343.0,0.058766,0.077185,34.0,34.077185,0.0,9.077185,HTTP-FLOOD
59390,17.0,24.19,26802,23,24,tcp,51626,-------,0,-1,210,10841460,router,server1,26.067185000000002,26.109128,26.124370000000003,0.041943,23.015288,1188187.2392290002,51626.0,0.10339200000000001,0.12437000000000001,26.0,26.124370000000003,0.0,9.124369999999999,HTTP-FLOOD
60503,5.0,24.5,65270,23,24,tcp,64569,-------,0,-1,210,13559490,router,server1,62.05145699999999,62.072428,62.08767099999999,0.020971,23.108231,1492075.3623229999,64569.0,0.129313,0.087671,62.0,62.08767099999999,0.0,9.087671,HTTP-FLOOD
60968,5.0,24.5,34331,5,21,tcp,65383,-------,0,-1,210,13730430,client-5,switch1,33.0,33.0,33.015243,0.0,23.108231,1510885.462293,65383.0,0.130944,0.087671,33.0,33.087671,0.0,9.087671,HTTP-FLOOD
61435,2.0,24.16,27880,2,21,tcp,8501,-------,0,-1,210,1785210,client-2,switch1,27.0,27.0,27.015242999999998,0.0,23.188498000000003,197125.421285,8501.0,0.017025,0.056214,27.0,27.056214,0.0,9.056214,HTTP-FLOOD
62344,8.0,24.9,25768,8,21,tcp,23291,-------,0,-1,210,4891110,client-8,switch1,25.0,25.0,25.015242999999998,0.0,23.028518,536357.204329,23291.0,0.046645,0.119128,25.0,25.119128,0.0,9.119128,HTTP-FLOOD
62448,2.0,24.16,5358,21,23,tcp,49920,-------,0,-1,210,10483200,switch1,router,6.015243,6.020486,6.035728,0.005243,23.188498000000003,1157569.8189110002,49920.0,0.099976,0.056214,6.0,6.056214,0.0,9.056214,HTTP-FLOOD
62719,20.0,25.0,59047,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,56.122365,56.122365,56.15300500000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.122365,56.193647999999996,1.201267,75.999728,HTTP-FLOOD
63112,3.0,24.3,30065,23,24,tcp,59157,-------,0,-1,210,12422970,router,server1,29.040971000000003,29.051457,29.0667,0.010486,23.16168,1370175.4772959999,59157.0,0.118475,0.0667,29.0,29.0667,0.0,9.0667,HTTP-FLOOD
64053,13.0,24.14,42933,23,24,tcp,40139,-------,0,-1,210,8429190,router,server1,41.046214,41.067184999999995,41.082428,0.020971,23.121571,928076.721335,40139.0,0.080387,0.082428,41.0,41.082428,0.0,9.082428,HTTP-FLOOD
65477,12.0,24.13,65277,23,24,tcp,44305,-------,0,-1,210,9304050,router,server1,62.040971,62.0567,62.07194200000001,0.015729,23.148296,1025585.260576,44305.0,0.08872999999999999,0.07194199999999999,62.0,62.07194200000001,0.0,9.071942,HTTP-FLOOD
65567,2.0,24.16,67443,21,23,tcp,7255,-------,0,-1,210,1523550,switch1,router,64.015243,64.020486,64.035728,0.005243,23.188498000000003,168232.55280799998,7255.0,0.014530000000000001,0.056214,64.0,64.056214,0.0,9.056214,HTTP-FLOOD
66044,2.0,24.16,40738,2,21,tcp,5157,-------,0,-1,210,1082970,client-2,switch1,39.0,39.0,39.015243,0.0,23.188498000000003,119583.084057,5157.0,0.010328,0.056214,39.0,39.056214000000004,0.0,9.056214,HTTP-FLOOD
66268,7.0,24.7,53644,21,23,tcp,65222,-------,0,-1,210,13696620,switch1,router,51.015243,51.0467,51.061941999999995,0.031457,23.055028,1503695.062338,65222.0,0.13062100000000001,0.108642,51.0,51.108641999999996,0.0,9.108642,HTTP-FLOOD
67107,19.0,24.21,13941,23,24,tcp,5427,-------,0,-1,210,1139670,router,server1,14.077670999999999,14.128627999999999,14.143870999999999,0.050957,22.967447,124644.332684,5427.0,0.010869,0.143871,14.0,14.143870999999999,0.0,9.143376,HTTP-FLOOD
67621,7.0,24.7,6455,21,23,tcp,46754,-------,0,-1,210,9818340,switch1,router,7.015242999999999,7.0467,7.061942,0.031457,23.055028,1077914.797837,46754.0,0.093635,0.108642,7.0,7.108642,0.0,9.108642,HTTP-FLOOD
67775,5.0,24.5,55788,5,21,tcp,59721,-------,0,-1,210,12541410,client-5,switch1,53.0,53.0,53.015243000000005,0.0,23.108231,1380046.658819,59721.0,0.119604,0.087671,53.0,53.08767099999999,0.0,9.087671,HTTP-FLOOD
67965,8.0,24.9,21433,21,23,tcp,39538,-------,0,-1,210,8302980,switch1,router,21.015242999999998,21.051942,21.067185000000002,0.036699,23.028518,910501.530409,39538.0,0.079183,0.119128,21.0,21.119128,0.0,9.119128,HTTP-FLOOD
68265,6.0,24.6,56779,6,21,tcp,54081,-------,0,-1,210,11357010,client-6,switch1,54.0,54.0,54.015243000000005,0.0,23.0816,1248276.024284,54081.0,0.10830899999999999,0.098156,54.0,54.098156,0.0,9.098156,HTTP-FLOOD
68306,6.0,24.6,26791,21,23,tcp,41957,-------,0,-1,210,8810970,switch1,router,26.015242999999998,26.041457,26.0567,0.026213999999999998,23.0816,968434.702592,41957.0,0.08402799999999999,0.098156,26.0,26.098156,0.0,9.098156,HTTP-FLOOD
69524,6.0,24.6,23615,21,23,tcp,23120,-------,0,-1,210,4855200,switch1,router,23.015242999999998,23.041457,23.0567,0.026213999999999998,23.0816,533646.598278,23120.0,0.046303,0.098156,23.0,23.098156,0.0,9.098156,HTTP-FLOOD
69674,3.0,24.3,59967,21,23,tcp,50141,-------,0,-1,210,10529610,switch1,router,57.015243000000005,57.025728,57.040971,0.010485,23.16168,1161349.774449,50141.0,0.100418,0.0667,57.0,57.0667,0.0,9.0667,HTTP-FLOOD
70536,2.0,24.16,42,23,24,tcp,55807,-------,0,-1,210,11719470,router,server1,1.035728,1.0409709999999999,1.056214,0.005243,23.188498000000003,1294080.50649,55807.0,0.111766,0.056214,1.0,1.056214,0.0,9.056214,HTTP-FLOOD
70542,5.0,24.5,33238,23,24,tcp,61457,-------,0,-1,210,12905970,router,server1,32.051457,32.072428,32.087671,0.020971,23.108231,1420162.547698,61457.0,0.123081,0.087671,32.0,32.087671,0.0,9.087671,HTTP-FLOOD
71274,3.0,24.3,33236,23,24,tcp,63914,-------,0,-1,210,13421940,router,server1,32.040971,32.051457,32.0667,0.010486,23.16168,1480355.586928,63914.0,0.128002,0.0667,32.0,32.0667,0.0,9.0667,HTTP-FLOOD
71848,8.0,24.9,8574,23,24,tcp,28922,-------,0,-1,210,6073620,router,server1,9.067185,9.103885,9.119128,0.0367,23.028518,666030.787154,28922.0,0.057923,0.119128,9.0,9.119128,0.0,9.119128,HTTP-FLOOD
71881,10.0,24.11,24715,22,23,tcp,36289,-------,0,-1,210,7620690,switch2,router,24.015242999999998,24.015242999999998,24.030486,0.0,23.201929999999997,841974.855516,36289.0,0.07267699999999999,0.050970999999999995,24.0,24.050971,0.0,9.050971,HTTP-FLOOD
72961,2.0,24.16,68532,2,21,tcp,12085,-------,0,-1,210,2537850,client-2,switch1,65.0,65.0,65.015243,0.0,23.188498000000003,280232.998028,12085.0,0.024203,0.056214,65.0,65.056214,0.0,9.056214,HTTP-FLOOD
73016,16.0,24.18,9674,23,24,tcp,47661,-------,0,-1,210,10008810,router,server1,10.061942,10.098642,10.113885,0.0367,23.041764999999998,1098193.580454,47661.0,0.095451,0.11388499999999999,10.0,10.113885,0.0,9.113885,HTTP-FLOOD
73303,2.0,24.16,6450,23,24,tcp,48310,-------,0,-1,210,10145100,router,server1,7.035728,7.040971000000001,7.056214,0.005243,23.188498000000003,1120236.337171,48310.0,0.096751,0.056214,7.0,7.056214,0.0,9.056214,HTTP-FLOOD
73710,9.0,24.1,65274,9,21,tcp,52186,-------,0,-1,210,10959060,client-9,switch1,62.0,62.0,62.015243000000005,0.0,23.00207,1200386.04046,52186.0,0.10451400000000001,0.129613,62.0,62.129613,0.0,9.129613,HTTP-FLOOD
75283,5.0,24.5,45,5,21,tcp,43241,-------,0,-1,210,9080610,client-5,switch1,1.0,1.0,1.0152430000000001,0.0,23.108231,999223.013245,43241.0,0.086599,0.087671,1.0,1.0876709999999998,0.0,9.087671,HTTP-FLOOD
76388,7.0,24.7,4309,23,24,tcp,65341,-------,0,-1,210,13721610,router,server1,5.061942,5.093399,5.108642,0.031457,23.055028,1506438.610717,65341.0,0.130859,0.108642,5.0,5.108642,0.0,9.108642,HTTP-FLOOD
76928,10.0,24.11,44021,23,24,tcp,49989,-------,0,-1,210,10497690,router,server1,42.030485999999996,42.035728000000006,42.050971000000004,0.005242,23.201929999999997,1159841.3032149998,49989.0,0.100114,0.050970999999999995,42.0,42.050971000000004,0.0,9.050971,HTTP-FLOOD
77466,5.0,24.5,15019,21,23,tcp,48960,-------,0,-1,210,10281600,switch1,router,15.015243,15.036214000000001,15.051457000000001,0.020971,23.108231,1131378.985881,48960.0,0.098053,0.087671,15.0,15.087670999999999,0.0,9.087671,HTTP-FLOOD
77483,15.0,24.17,31130,23,24,tcp,43808,-------,0,-1,210,9199680,router,server1,30.0567,30.088156,30.103399,0.031456,23.068307,1010576.379218,43808.0,0.08773500000000001,0.103399,30.0,30.103399,0.0,9.103399000000001,HTTP-FLOOD
77970,18.0,24.2,8584,22,23,tcp,35324,-------,0,-1,210,7418040,switch2,router,9.015243,9.057185,9.072428,0.041942,22.988868,812058.777938,35324.0,0.070744,0.134856,9.0,9.134856,0.0,9.134856,HTTP-FLOOD
77990,15.0,24.17,62117,22,23,tcp,36783,-------,0,-1,210,7724430,switch2,router,59.015243000000005,59.041456999999994,59.0567,0.026213999999999998,23.068307,848521.524762,36783.0,0.073666,0.103399,59.0,59.103398999999996,0.0,9.103399000000001,HTTP-FLOOD
78166,13.0,24.14,30075,22,23,tcp,10241,-------,0,-1,210,2150610,switch2,router,29.015242999999998,29.030971,29.046214000000003,0.015728,23.121571,236788.004265,10241.0,0.02051,0.082428,29.0,29.082428000000004,0.0,9.082428,HTTP-FLOOD
79268,20.0,25.0,78876,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,74.890029,74.890029,74.900032,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,74.85938900000001,74.930672,1.201267,75.999728,HTTP-FLOOD
79386,15.0,24.17,58890,15,22,tcp,57079,-------,0,-1,210,11986590,client-15,switch2,56.0,56.0,56.015243000000005,0.0,23.068307,1316715.877223,57079.0,0.11431300000000001,0.103399,56.0,56.103398999999996,0.0,9.103399000000001,HTTP-FLOOD
79835,11.0,24.12,13933,11,22,tcp,29481,-------,0,-1,210,6191010,client-11,switch2,14.0,14.0,14.015243,0.0,23.175081,683224.563114,29481.0,0.059042,0.061457000000000005,14.0,14.061457,0.0,9.061457,HTTP-FLOOD
80575,3.0,24.3,17163,3,21,tcp,6655,-------,0,-1,210,1397550,client-3,switch1,17.0,17.0,17.015242999999998,0.0,23.16168,154140.977423,6655.0,0.013328,0.0667,17.0,17.0667,0.0,9.0667,HTTP-FLOOD
80742,2.0,24.16,40738,21,23,tcp,31813,-------,0,-1,210,6680730,switch1,router,39.015243,39.020486,39.035728000000006,0.005243,23.188498000000003,737695.686078,31813.0,0.063712,0.056214,39.0,39.056214000000004,0.0,9.056214,HTTP-FLOOD
81509,8.0,24.9,31123,21,23,tcp,23969,-------,0,-1,210,5033490,switch1,router,30.015242999999998,30.051941999999997,30.067185,0.036699,23.028518,551970.539288,23969.0,0.048003,0.119128,30.0,30.119128000000003,0.0,9.119128,HTTP-FLOOD
82823,20.0,25.0,60842,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,57.77215699999999,57.77215699999999,57.802797,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.77215699999999,57.84344,1.201267,75.999728,HTTP-FLOOD
82846,4.0,24.4,36476,23,24,tcp,44467,-------,0,-1,210,9338070,router,server1,35.046214,35.061941999999995,35.077185,0.015728,23.134926,1028740.738456,44467.0,0.089055,0.077185,35.0,35.077185,0.0,9.077185,HTTP-FLOOD
83035,16.0,24.18,66370,16,22,tcp,19511,-------,0,-1,210,4097310,client-16,switch2,63.0,63.0,63.015243000000005,0.0,23.041764999999998,449567.884607,19511.0,0.039075,0.11388499999999999,63.0,63.113884999999996,0.0,9.113885,HTTP-FLOOD
83133,20.0,25.0,62336,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,59.231405,59.231405,59.24140799999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,59.200765000000004,59.272048,1.201267,75.999728,HTTP-FLOOD
83229,3.0,24.3,66357,21,23,tcp,50878,-------,0,-1,210,10684380,switch1,router,63.015243000000005,63.025728,63.040971,0.010485,23.16168,1178419.9322799998,50878.0,0.10189400000000001,0.0667,63.0,63.0667,0.0,9.0667,HTTP-FLOOD
83290,19.0,24.21,19,19,22,tcp,1824,-------,0,-1,210,383040,client-19,switch2,0.0,0.0,0.015243000000000001,0.0,22.967447,41892.622594,1824.0,0.003653,0.140099,0.0,0.140099,0.0,9.143376,HTTP-FLOOD
83920,17.0,24.19,68547,22,23,tcp,26009,-------,0,-1,210,5461890,switch2,router,65.015243,65.05194200000001,65.067185,0.036699,23.015288,598604.61599,26009.0,0.052088999999999996,0.12437000000000001,65.0,65.12437,0.0,9.124369999999999,HTTP-FLOOD
83930,4.0,24.4,42924,4,21,tcp,23541,-------,0,-1,210,4943610,client-4,switch1,41.0,41.0,41.015243,0.0,23.134926,544619.284503,23541.0,0.047146,0.077185,41.0,41.077185,0.0,9.077185,HTTP-FLOOD
84856,8.0,24.9,6456,21,23,tcp,26790,-------,0,-1,210,5625900,switch1,router,7.015242999999999,7.0519419999999995,7.067185,0.036699,23.028518,616933.987548,26790.0,0.053653,0.119128,7.0,7.119128,0.0,9.119128,HTTP-FLOOD
85037,11.0,24.12,55794,22,23,tcp,53857,-------,0,-1,210,11309970,switch2,router,53.015243000000005,53.020486,53.035728000000006,0.005243,23.175081,1248140.337696,53857.0,0.10786,0.061457000000000005,53.0,53.061457,0.0,9.061457,HTTP-FLOOD
86001,3.0,24.3,32211,3,21,tcp,11344,-------,0,-1,210,2382240,client-3,switch1,31.0,31.0,31.015242999999998,0.0,23.16168,262746.092845,11344.0,0.022719,0.0667,31.0,31.0667,0.0,9.0667,HTTP-FLOOD
86464,10.0,24.11,40746,22,23,tcp,15856,-------,0,-1,210,3329760,switch2,router,39.015243,39.015243,39.030485999999996,0.0,23.201929999999997,367889.809834,15856.0,0.031755,0.050970999999999995,39.0,39.050971000000004,0.0,9.050971,HTTP-FLOOD
86470,2.0,24.16,33235,21,23,tcp,54843,-------,0,-1,210,11517030,switch1,router,32.015243,32.020486,32.035728000000006,0.005243,23.188498000000003,1271726.794442,54843.0,0.10983499999999999,0.056214,32.0,32.056214000000004,0.0,9.056214,HTTP-FLOOD
87683,12.0,24.13,18264,22,23,tcp,49392,-------,0,-1,210,10372320,switch2,router,18.015242999999998,18.025728,18.040971,0.010485,23.148296,1143340.643051,49392.0,0.09891799999999999,0.07194199999999999,18.0,18.071942,0.0,9.071942,HTTP-FLOOD
88169,8.0,24.9,63199,21,23,tcp,27585,-------,0,-1,210,5792850,switch1,router,60.015243000000005,60.051942000000004,60.067184999999995,0.036699,23.028518,635241.6590710001,27585.0,0.055245,0.119128,60.0,60.119128,0.0,9.119128,HTTP-FLOOD
89709,2.0,24.16,69621,21,23,tcp,28027,-------,0,-1,210,5885670,switch1,router,66.015243,66.020486,66.035728,0.005243,23.188498000000003,649904.032745,28027.0,0.05612999999999999,0.056214,66.0,66.056214,0.0,9.056214,HTTP-FLOOD
91166,19.0,24.21,16087,19,22,tcp,42922,-------,0,-1,210,9013620,client-19,switch2,16.0,16.0,16.015242999999998,0.0,22.967447,985808.7428540001,42922.0,0.085961,0.142576,16.0,16.142576000000002,0.0,9.143376,HTTP-FLOOD
91526,15.0,24.17,23624,22,23,tcp,51151,-------,0,-1,210,10741710,switch2,router,23.015242999999998,23.041457,23.0567,0.026213999999999998,23.068307,1179966.9552,51151.0,0.102441,0.103399,23.0,23.103399,0.0,9.103399000000001,HTTP-FLOOD
91541,15.0,24.17,34341,22,23,tcp,28675,-------,0,-1,210,6021750,switch2,router,33.015243,33.041457,33.0567,0.026213999999999998,23.068307,661483.694167,28675.0,0.057428,0.103399,33.0,33.103398999999996,0.0,9.103399000000001,HTTP-FLOOD
92088,17.0,24.19,50444,22,23,tcp,52714,-------,0,-1,210,11069940,switch2,router,48.015243,48.051942,48.067184999999995,0.036699,23.015288,1213227.8721709999,52714.0,0.105571,0.12437000000000001,48.0,48.12437,0.0,9.124369999999999,HTTP-FLOOD
92492,8.0,24.9,15022,8,21,tcp,27796,-------,0,-1,210,5837160,client-8,switch1,15.0,15.0,15.015243,0.0,23.028518,640100.676293,27796.0,0.055666999999999994,0.098156,15.0,15.098156,0.0,9.119128,HTTP-FLOOD
93698,9.0,24.1,59973,23,24,tcp,12896,-------,0,-1,210,2708160,router,server1,57.072428,57.114369999999994,57.129613,0.041942,23.00207,296634.698535,12896.0,0.025827,0.129613,57.0,57.129613,0.0,9.129613,HTTP-FLOOD
94843,19.0,24.21,42939,23,24,tcp,54127,-------,0,-1,210,11366670,router,server1,41.077671,41.126182,41.141425,0.048511,22.967447,1243158.9819780001,54127.0,0.108401,0.141425,41.0,41.141425,0.0,9.143376,HTTP-FLOOD
95079,17.0,24.19,13939,23,24,tcp,60713,-------,0,-1,210,12749730,router,server1,14.067185,14.109128,14.12437,0.041943,23.015288,1397327.15793,60713.0,0.121591,0.12437000000000001,14.0,14.12437,0.0,9.124369999999999,HTTP-FLOOD
95091,16.0,24.18,61029,23,24,tcp,36937,-------,0,-1,210,7756770,router,server1,58.061942,58.098642000000005,58.113884999999996,0.0367,23.041764999999998,851093.688367,36937.0,0.073974,0.11388499999999999,58.0,58.113884999999996,0.0,9.113885,HTTP-FLOOD
96253,17.0,24.19,4319,22,23,tcp,1731,-------,0,-1,210,363510,switch2,router,5.015243,5.0519419999999995,5.067185,0.036699,23.015288,39839.462889,1731.0,0.003467,0.12437000000000001,5.0,5.12437,0.0,9.124369999999999,HTTP-FLOOD
96266,12.0,24.13,40748,23,24,tcp,57767,-------,0,-1,210,12131070,router,server1,39.040971,39.0567,39.071942,0.015729,23.148296,1337207.6232409999,57767.0,0.115691,0.07194199999999999,39.0,39.071942,0.0,9.071942,HTTP-FLOOD
96487,15.0,24.17,71774,23,24,tcp,12869,-------,0,-1,210,2702490,router,server1,68.0567,68.08815600000001,68.103399,0.031456,23.068307,296866.038718,12869.0,0.025773,0.103399,68.0,68.103399,0.0,9.103399000000001,HTTP-FLOOD
96618,20.0,25.0,69576,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,65.974909,65.974909,66.005549,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,65.974909,66.046192,1.201267,75.999728,HTTP-FLOOD
98304,2.0,24.16,69621,2,21,tcp,57142,-------,0,-1,210,11999820,client-2,switch1,66.0,66.0,66.015243,0.0,23.188498000000003,1325037.1512860002,57142.0,0.11443900000000001,0.056214,66.0,66.056214,0.0,9.056214,HTTP-FLOOD
98862,2.0,24.16,50429,2,21,tcp,35205,-------,0,-1,210,7393050,client-2,switch1,48.0,48.0,48.015243,0.0,23.188498000000003,816351.071209,35205.0,0.070506,0.056214,48.0,48.056214000000004,0.0,9.056214,HTTP-FLOOD
98863,19.0,24.21,47203,19,22,tcp,22763,-------,0,-1,210,4780230,client-19,switch2,45.0,45.0,45.015243,0.0,22.967447,522807.98689700005,22763.0,0.045588,0.145302,45.0,45.145302,0.0,9.143376,HTTP-FLOOD
99310,15.0,24.17,5371,22,23,tcp,11428,-------,0,-1,210,2399880,switch2,router,6.015243,6.041457,6.0567,0.026213999999999998,23.068307,263624.608786,11428.0,0.022887,0.103399,6.0,6.103399,0.0,9.103399000000001,HTTP-FLOOD
